,UF,V0227,V0226,V02322,V4621,V4105
67728,31,,2.0,2.0,9000.0,1
67729,31,,,,,1
67730,31,,2.0,2.0,2200.0,1
67731,31,,2.0,2.0,2375.0,1
67732,31,,2.0,4.0,278.0,1
67733,31,,2.0,2.0,2825.0,1
67734,31,,2.0,4.0,950.0,1
67735,31,,2.0,4.0,466.0,1
67736,31,,2.0,4.0,433.0,1
67737,31,,2.0,2.0,2766.0,1
67738,31,,2.0,2.0,617.0,1
67739,31,,2.0,4.0,788.0,1
67740,31,,2.0,2.0,1500.0,1
67741,31,,,,,1
67742,31,,2.0,4.0,666.0,1
67743,31,,2.0,4.0,500.0,1
67744,31,,2.0,2.0,2050.0,1
67745,31,,,,,1
67746,31,,2.0,2.0,2150.0,1
67747,31,,2.0,2.0,750.0,1
67748,31,,2.0,2.0,362.0,1
67749,31,,2.0,2.0,795.0,1
67750,31,,2.0,2.0,525.0,1
67751,31,,2.0,4.0,422.0,1
67752,31,,2.0,2.0,550.0,1
67753,31,,,,,1
67754,31,,2.0,2.0,2000.0,1
67755,31,,,,,1
67756,31,,2.0,2.0,2800.0,1
67757,31,,2.0,2.0,1442.0,1
67758,31,,2.0,2.0,2000.0,1
67759,31,,2.0,2.0,1100.0,1
67760,31,,2.0,4.0,438.0,1
67761,31,,2.0,4.0,1650.0,1
67762,31,,2.0,2.0,1700.0,1
67763,31,,2.0,2.0,1210.0,1
67764,31,,2.0,2.0,800.0,1
67765,31,,,,,1
67766,31,,2.0,2.0,997.0,1
67767,31,,2.0,2.0,1272.0,1
67768,31,,2.0,4.0,1288.0,1
67769,31,,2.0,4.0,1088.0,1
67770,31,,,,,1
67771,31,,2.0,2.0,960.0,1
67772,31,,2.0,4.0,388.0,1
67773,31,,2.0,4.0,1182.0,1
67774,31,,2.0,4.0,975.0,1
67775,31,,2.0,2.0,788.0,1
67776,31,3.0,4.0,4.0,834.0,1
67777,31,,2.0,2.0,1219.0,1
67778,31,,2.0,4.0,266.0,1
67779,31,,2.0,2.0,493.0,1
67780,31,,,,,1
67781,31,,,,,1
67782,31,,2.0,2.0,398.0,1
67783,31,,2.0,2.0,666.0,1
67784,31,,2.0,2.0,447.0,1
67785,31,,2.0,2.0,439.0,1
67786,31,,2.0,2.0,1333.0,1
67787,31,,2.0,2.0,400.0,1
67788,31,,2.0,2.0,252.0,1
67789,31,,2.0,2.0,337.0,1
67790,31,,2.0,4.0,1000.0,1
67791,31,,2.0,2.0,999999999999.0,1
67792,31,,2.0,2.0,75.0,1
67793,31,,2.0,2.0,262.0,1
67794,31,,2.0,4.0,432.0,1
67795,31,,2.0,4.0,2088.0,1
67796,31,1.0,4.0,4.0,53.0,1
67797,31,,2.0,4.0,960.0,1
67798,31,,2.0,2.0,560.0,1
67799,31,,2.0,4.0,600.0,1
67800,31,,2.0,2.0,840.0,1
67801,31,,2.0,4.0,516.0,1
67802,31,,2.0,2.0,552.0,1
67803,31,,2.0,2.0,612.0,1
67804,31,,2.0,4.0,999999999999.0,1
67805,31,,2.0,2.0,2000.0,1
67806,31,,2.0,2.0,875.0,1
67807,31,,2.0,2.0,940.0,1
67808,31,3.0,4.0,2.0,0.0,1
67809,31,,2.0,2.0,722.0,1
67810,31,,2.0,4.0,600.0,1
67811,31,,2.0,2.0,249.0,1
67812,31,,2.0,4.0,300.0,1
67813,31,,2.0,4.0,394.0,1
67814,31,,2.0,2.0,980.0,1
67815,31,,2.0,2.0,1213.0,1
67816,31,,2.0,4.0,900.0,1
67817,31,,2.0,4.0,1800.0,1
67818,31,,2.0,4.0,76.0,1
67819,31,,2.0,4.0,934.0,1
67820,31,,2.0,2.0,1400.0,1
67821,31,,2.0,2.0,694.0,1
67822,31,,2.0,2.0,557.0,1
67823,31,,2.0,2.0,1000.0,1
67824,31,,,,,1
67825,31,,2.0,4.0,596.0,1
67826,31,,2.0,4.0,840.0,1
67827,31,,2.0,2.0,900.0,1
67828,31,,2.0,4.0,1650.0,1
67829,31,,2.0,2.0,1524.0,1
67830,31,,,,,1
67831,31,,2.0,2.0,466.0,1
67832,31,,2.0,4.0,331.0,1
67833,31,,2.0,2.0,762.0,1
67834,31,,2.0,2.0,733.0,1
67835,31,,2.0,4.0,5100.0,1
67836,31,,2.0,2.0,999999999999.0,1
67837,31,,,,,1
67838,31,,2.0,2.0,2500.0,1
67839,31,,,,,1
67840,31,,2.0,2.0,1566.0,1
67841,31,,2.0,2.0,516.0,1
67842,31,,2.0,2.0,1250.0,1
67843,31,,2.0,4.0,434.0,1
67844,31,,2.0,2.0,546.0,1
67845,31,,2.0,2.0,921.0,1
67846,31,,,,,1
67847,31,,2.0,2.0,1052.0,1
67848,31,,2.0,2.0,950.0,1
67849,31,,2.0,4.0,849.0,1
67850,31,,2.0,2.0,1437.0,1
67851,31,,2.0,2.0,844.0,1
67852,31,,2.0,2.0,2800.0,1
67853,31,,2.0,4.0,788.0,1
67854,31,,2.0,2.0,679.0,1
67855,31,,2.0,2.0,1238.0,1
67856,31,,2.0,2.0,1050.0,1
67857,31,,2.0,2.0,345.0,1
67858,31,,2.0,4.0,50.0,1
67859,31,,2.0,2.0,345.0,1
67860,31,,2.0,2.0,550.0,1
67861,31,,2.0,4.0,788.0,1
67862,31,,2.0,2.0,562.0,1
67863,31,,2.0,4.0,788.0,1
67864,31,,2.0,2.0,77.0,1
67865,31,,2.0,4.0,591.0,1
67866,31,,2.0,2.0,625.0,1
67867,31,,2.0,2.0,2250.0,1
67868,31,,2.0,2.0,902.0,1
67869,31,,2.0,2.0,1750.0,1
67870,31,,2.0,2.0,1400.0,1
67871,31,,2.0,2.0,398.0,1
67872,31,,2.0,2.0,1258.0,1
67873,31,,2.0,2.0,3500.0,1
67874,31,,2.0,2.0,1994.0,1
67875,31,,,,,1
67876,31,,2.0,2.0,817.0,1
67877,31,,,,,1
67878,31,,2.0,2.0,2351.0,1
67879,31,,2.0,2.0,1019.0,1
67880,31,,2.0,2.0,1788.0,1
67881,31,,2.0,2.0,1766.0,1
67882,31,,,,,1
67883,31,,2.0,2.0,1596.0,1
67884,31,,2.0,2.0,1216.0,1
67885,31,,2.0,4.0,300.0,1
67886,31,,,,,1
67887,31,,2.0,4.0,416.0,1
67888,31,,2.0,2.0,300.0,1
67889,31,,2.0,2.0,1050.0,1
67890,31,,2.0,4.0,1880.0,1
67891,31,,2.0,2.0,1393.0,1
67892,31,,,,,1
67893,31,,2.0,4.0,394.0,1
67894,31,,2.0,2.0,1233.0,1
67895,31,,2.0,2.0,1075.0,1
67896,31,,2.0,2.0,262.0,1
67897,31,,,,,1
67898,31,,2.0,2.0,675.0,1
67899,31,,2.0,2.0,440.0,1
67900,31,,2.0,2.0,1700.0,1
67901,31,,,,,8
67902,31,,2.0,4.0,1288.0,8
67903,31,,,,,8
67904,31,,2.0,4.0,1038.0,8
67905,31,,2.0,4.0,788.0,8
67906,31,,2.0,2.0,175.0,8
67907,31,,2.0,4.0,300.0,8
67908,31,,2.0,4.0,466.0,8
67909,31,,2.0,4.0,66.0,8
67910,31,,,,,8
67911,31,,2.0,4.0,166.0,8
67912,31,,,,,8
67913,31,,,,,8
67914,31,,2.0,4.0,199.0,8
67915,31,,2.0,4.0,565.0,8
67916,31,3.0,4.0,4.0,700.0,8
67917,31,,2.0,2.0,600.0,8
67918,31,,2.0,4.0,744.0,8
67919,31,,,,,8
67920,31,,,,,8
67921,31,,,,,8
67922,31,,2.0,4.0,938.0,8
67923,31,,2.0,2.0,999999999999.0,1
67924,31,,2.0,4.0,1974.0,1
67925,31,,,,,1
67926,31,,2.0,2.0,687.0,1
67927,31,,2.0,2.0,1096.0,1
67928,31,,2.0,4.0,999999999999.0,1
67929,31,,2.0,2.0,900.0,1
67930,31,,2.0,2.0,550.0,1
67931,31,,2.0,4.0,394.0,1
67932,31,,2.0,4.0,1000.0,1
67933,31,,2.0,4.0,8394.0,1
67934,31,,2.0,2.0,3156.0,1
67935,31,,2.0,2.0,2500.0,1
67936,31,,2.0,2.0,500.0,1
67937,31,,2.0,2.0,3692.0,1
67938,31,,2.0,2.0,3800.0,1
67939,31,,2.0,2.0,2566.0,1
67940,31,,2.0,2.0,1896.0,1
67941,31,,2.0,2.0,1133.0,1
67942,31,,2.0,2.0,4650.0,1
67943,31,,2.0,2.0,3300.0,1
67944,31,,2.0,2.0,540.0,1
67945,31,,,,,1
67946,31,,2.0,2.0,1820.0,1
67947,31,,2.0,2.0,1866.0,1
67948,31,,2.0,2.0,1933.0,1
67949,31,,2.0,2.0,800.0,1
67950,31,,2.0,2.0,400.0,1
67951,31,,2.0,4.0,788.0,1
67952,31,,2.0,4.0,744.0,1
67953,31,,2.0,2.0,179.0,1
67954,31,,2.0,2.0,715.0,1
67955,31,,2.0,2.0,1262.0,1
67956,31,,2.0,4.0,1994.0,1
67957,31,,2.0,2.0,987.0,1
67958,31,,2.0,4.0,900.0,1
67959,31,,2.0,2.0,1000.0,1
67960,31,,,,,1
67961,31,,2.0,2.0,999999999999.0,1
67962,31,,2.0,2.0,250.0,1
67963,31,,2.0,2.0,550.0,1
67964,31,,2.0,4.0,979.0,1
67965,31,,,,,1
67966,31,,2.0,2.0,431.0,1
67967,31,,2.0,2.0,915.0,1
67968,31,,2.0,2.0,1041.0,1
67969,31,,2.0,4.0,657.0,1
67970,31,,2.0,2.0,621.0,1
67971,31,,2.0,2.0,3333.0,1
67972,31,,2.0,2.0,825.0,1
67973,31,,2.0,2.0,925.0,1
67974,31,,2.0,4.0,866.0,1
67975,31,,2.0,2.0,766.0,1
67976,31,,2.0,2.0,1360.0,1
67977,31,,2.0,2.0,1094.0,1
67978,31,,2.0,2.0,625.0,1
67979,31,,2.0,2.0,1462.0,1
67980,31,,2.0,2.0,800.0,1
67981,31,,,,,1
67982,31,,2.0,2.0,1275.0,1
67983,31,,2.0,2.0,200.0,1
67984,31,,2.0,2.0,1033.0,1
67985,31,,2.0,2.0,5000.0,1
67986,31,,2.0,4.0,166.0,1
67987,31,,2.0,2.0,4000.0,1
67988,31,,2.0,2.0,266.0,1
67989,31,,2.0,2.0,200.0,1
67990,31,,2.0,2.0,553.0,1
67991,31,,2.0,2.0,1666.0,1
67992,31,,2.0,2.0,2900.0,1
67993,31,,2.0,2.0,1112.0,1
67994,31,,2.0,2.0,333.0,1
67995,31,,2.0,2.0,550.0,1
67996,31,,2.0,2.0,1900.0,1
67997,31,,2.0,2.0,1333.0,1
67998,31,,,,,1
67999,31,,2.0,2.0,455.0,1
68000,31,,,,,1
68001,31,,2.0,2.0,425.0,1
68002,31,,2.0,4.0,788.0,1
68003,31,,2.0,4.0,1259.0,1
68004,31,,2.0,4.0,788.0,1
68005,31,,2.0,2.0,1058.0,1
68006,31,,2.0,4.0,788.0,1
68007,31,,2.0,2.0,775.0,1
68008,31,,2.0,4.0,868.0,1
68009,31,,,,,1
68010,31,,2.0,4.0,250.0,1
68011,31,,2.0,4.0,470.0,1
68012,31,,2.0,4.0,536.0,1
68013,31,,2.0,4.0,1294.0,1
68014,31,,2.0,2.0,1000.0,1
68015,31,,,,,1
68016,31,,2.0,4.0,833.0,1
68017,31,,2.0,2.0,1447.0,1
68018,31,,2.0,4.0,600.0,1
68019,31,,2.0,2.0,712.0,1
68020,31,,,,,1
68021,31,,2.0,4.0,565.0,1
68022,31,,2.0,2.0,625.0,1
68023,31,,,,,1
68024,31,,,,,1
68025,31,,2.0,4.0,1800.0,1
68026,31,,2.0,2.0,1166.0,1
68027,31,,,,,1
68028,31,,2.0,2.0,287.0,1
68029,31,,2.0,2.0,3650.0,1
68030,31,,2.0,2.0,800.0,1
68031,31,,2.0,2.0,2800.0,1
68032,31,,,,,1
68033,31,,2.0,2.0,1550.0,1
68034,31,,2.0,4.0,694.0,1
68035,31,,2.0,4.0,394.0,1
68036,31,,2.0,2.0,470.0,1
68037,31,,2.0,2.0,2050.0,1
68038,31,,,,,1
68039,31,,2.0,2.0,3950.0,1
68040,31,,2.0,4.0,800.0,1
68041,31,,2.0,2.0,555.0,1
68042,31,,2.0,2.0,600.0,1
68043,31,,,,,1
68044,31,,2.0,2.0,500.0,1
68045,31,,2.0,2.0,2133.0,1
68046,31,,2.0,2.0,1166.0,1
68047,31,,2.0,2.0,500.0,1
68048,31,,2.0,2.0,1166.0,1
68049,31,,2.0,4.0,2475.0,1
68050,31,,2.0,2.0,990.0,1
68051,31,,2.0,4.0,591.0,1
68052,31,,2.0,2.0,2037.0,1
68053,31,,,,,1
68054,31,,2.0,2.0,800.0,1
68055,31,,2.0,4.0,659.0,1
68056,31,,2.0,2.0,762.0,1
68057,31,,2.0,4.0,794.0,1
68058,31,,2.0,4.0,133.0,1
68059,31,,2.0,2.0,1496.0,1
68060,31,,2.0,2.0,650.0,1
68061,31,,2.0,2.0,853.0,1
68062,31,,2.0,2.0,1150.0,1
68063,31,,2.0,2.0,1233.0,1
68064,31,,2.0,2.0,120.0,1
68065,31,,2.0,2.0,1943.0,1
68066,31,,,,,1
68067,31,,2.0,2.0,1400.0,1
68068,31,,,,,1
68069,31,,2.0,2.0,806.0,1
68070,31,,2.0,2.0,2000.0,1
68071,31,,2.0,2.0,300.0,1
68072,31,,,,,1
68073,31,,2.0,2.0,333.0,1
68074,31,,2.0,2.0,1250.0,1
68075,31,,2.0,2.0,500.0,1
68076,31,,2.0,2.0,951.0,1
68077,31,,2.0,2.0,1266.0,1
68078,31,,2.0,2.0,296.0,1
68079,31,,2.0,4.0,788.0,1
68080,31,,2.0,2.0,1025.0,1
68081,31,,2.0,2.0,586.0,1
68082,31,,2.0,4.0,1100.0,1
68083,31,,2.0,2.0,1221.0,1
68084,31,,2.0,2.0,100.0,1
68085,31,,2.0,2.0,737.0,1
68086,31,,2.0,2.0,60.0,1
68087,31,,2.0,4.0,788.0,1
68088,31,,2.0,4.0,484.0,1
68089,31,,2.0,2.0,525.0,1
68090,31,,2.0,2.0,133.0,1
68091,31,,,,,1
68092,31,,2.0,4.0,440.0,1
68093,31,,2.0,2.0,850.0,1
68094,31,,2.0,4.0,370.0,1
68095,31,,2.0,2.0,2666.0,1
68096,31,,2.0,2.0,675.0,1
68097,31,,2.0,2.0,788.0,1
68098,31,,2.0,2.0,879.0,1
68099,31,,2.0,4.0,650.0,1
68100,31,,,,,1
68101,31,,2.0,2.0,1100.0,1
68102,31,,2.0,2.0,960.0,1
68103,31,,,,,1
68104,31,,2.0,2.0,1510.0,1
68105,31,,2.0,2.0,962.0,1
68106,31,,2.0,2.0,562.0,1
68107,31,,2.0,4.0,876.0,1
68108,31,,2.0,2.0,187.0,1
68109,31,,2.0,2.0,1466.0,1
68110,31,,2.0,4.0,641.0,1
68111,31,,2.0,2.0,1650.0,1
68112,31,,2.0,2.0,650.0,1
68113,31,,2.0,2.0,450.0,1
68114,31,,2.0,4.0,900.0,1
68115,31,,2.0,2.0,1053.0,1
68116,31,,2.0,4.0,788.0,1
68117,31,,2.0,2.0,528.0,1
68118,31,,2.0,2.0,361.0,1
68119,31,,2.0,2.0,1333.0,1
68120,31,,2.0,4.0,800.0,1
68121,31,,2.0,2.0,1044.0,1
68122,31,,2.0,2.0,881.0,1
68123,31,,2.0,2.0,300.0,1
68124,31,,,,,1
68125,31,,2.0,2.0,1061.0,1
68126,31,,2.0,2.0,322.0,1
68127,31,,2.0,2.0,780.0,1
68128,31,,2.0,2.0,1144.0,1
68129,31,,2.0,2.0,1770.0,1
68130,31,,2.0,2.0,512.0,1
68131,31,,2.0,2.0,1009.0,1
68132,31,,2.0,2.0,1062.0,1
68133,31,,2.0,2.0,775.0,1
68134,31,,2.0,4.0,180.0,1
68135,31,,2.0,2.0,900.0,1
68136,31,,2.0,2.0,700.0,1
68137,31,,2.0,4.0,842.0,1
68138,31,,2.0,4.0,1097.0,1
68139,31,,2.0,2.0,290.0,1
68140,31,,2.0,2.0,3010.0,1
68141,31,,2.0,2.0,245.0,1
68142,31,,2.0,4.0,403.0,1
68143,31,,,,,1
68144,31,,,,,1
68145,31,,2.0,2.0,521.0,1
68146,31,,2.0,2.0,1514.0,1
68147,31,,2.0,4.0,661.0,1
68148,31,,2.0,2.0,366.0,1
68149,31,,2.0,2.0,700.0,1
68150,31,,2.0,2.0,394.0,1
68151,31,,2.0,2.0,1175.0,1
68152,31,,2.0,2.0,2130.0,1
68153,31,,2.0,2.0,766.0,1
68154,31,3.0,4.0,4.0,484.0,1
68155,31,,2.0,2.0,2666.0,1
68156,31,,2.0,4.0,1216.0,1
68157,31,,2.0,2.0,750.0,1
68158,31,,2.0,2.0,719.0,1
68159,31,,2.0,4.0,894.0,1
68160,31,,2.0,2.0,3300.0,1
68161,31,,2.0,2.0,400.0,1
68162,31,,2.0,4.0,800.0,1
68163,31,,2.0,4.0,788.0,1
68164,31,,2.0,2.0,520.0,1
68165,31,,2.0,2.0,4156.0,1
68166,31,,,,,1
68167,31,,2.0,2.0,620.0,1
68168,31,,2.0,2.0,936.0,1
68169,31,,2.0,4.0,1000.0,1
68170,31,,2.0,2.0,1650.0,1
68171,31,,2.0,2.0,1600.0,1
68172,31,,2.0,4.0,394.0,1
68173,31,,,,,1
68174,31,,2.0,4.0,602.0,1
68175,31,,2.0,2.0,400.0,1
68176,31,,2.0,2.0,1692.0,1
68177,31,,2.0,2.0,544.0,1
68178,31,,2.0,2.0,1216.0,1
68179,31,,,,,1
68180,31,,2.0,2.0,273.0,1
68181,31,,2.0,2.0,1055.0,1
68182,31,,2.0,4.0,4500.0,1
68183,31,3.0,4.0,4.0,800.0,1
68184,31,,2.0,2.0,1150.0,1
68185,31,3.0,4.0,4.0,788.0,1
68186,31,,,,,1
68187,31,,2.0,2.0,662.0,1
68188,31,,2.0,2.0,719.0,1
68189,31,,2.0,2.0,622.0,1
68190,31,,2.0,2.0,929.0,1
68191,31,,2.0,2.0,316.0,1
68192,31,,2.0,4.0,1000.0,1
68193,31,,2.0,2.0,300.0,1
68194,31,,2.0,2.0,773.0,1
68195,31,,2.0,4.0,788.0,1
68196,31,,2.0,4.0,862.0,1
68197,31,,2.0,2.0,980.0,1
68198,31,,2.0,2.0,1324.0,1
68199,31,,2.0,4.0,459.0,1
68200,31,,2.0,2.0,300.0,1
68201,31,,2.0,4.0,262.0,1
68202,31,,2.0,4.0,788.0,1
68203,31,,2.0,4.0,464.0,1
68204,31,,2.0,2.0,355.0,1
68205,31,,2.0,4.0,800.0,1
68206,31,,2.0,4.0,788.0,1
68207,31,,2.0,2.0,362.0,1
68208,31,,2.0,4.0,925.0,1
68209,31,,2.0,2.0,66.0,1
68210,31,,2.0,2.0,1500.0,1
68211,31,,2.0,2.0,1266.0,1
68212,31,,2.0,4.0,780.0,1
68213,31,,2.0,2.0,548.0,1
68214,31,,2.0,2.0,800.0,1
68215,31,,2.0,2.0,587.0,1
68216,31,,2.0,2.0,330.0,1
68217,31,,2.0,4.0,462.0,1
68218,31,,,,,1
68219,31,,2.0,2.0,394.0,1
68220,31,,2.0,2.0,956.0,1
68221,31,,2.0,2.0,476.0,1
68222,31,,2.0,4.0,1988.0,1
68223,31,,2.0,2.0,347.0,1
68224,31,,2.0,2.0,810.0,1
68225,31,,2.0,2.0,1429.0,1
68226,31,,,,,1
68227,31,,2.0,2.0,860.0,1
68228,31,,2.0,2.0,1984.0,1
68229,31,,,,,1
68230,31,,2.0,2.0,6500.0,1
68231,31,,,,,1
68232,31,,2.0,4.0,1049.0,1
68233,31,,2.0,2.0,1270.0,1
68234,31,,,,,1
68235,31,,,,,1
68236,31,,,,,1
68237,31,,2.0,4.0,1100.0,1
68238,31,,,,,1
68239,31,,,,,8
68240,31,,2.0,2.0,1195.0,8
68241,31,,,,,8
68242,31,,,,,8
68243,31,,2.0,4.0,3000.0,8
68244,31,,,,,8
68245,31,,,,,8
68246,31,,2.0,4.0,788.0,8
68247,31,,,,,8
68248,31,,,,,8
68249,31,,,,,8
68250,31,,,,,8
68251,31,,,,,8
68252,31,,,,,8
68253,31,,,,,8
68254,31,,,,,8
68255,31,,,,,8
68256,31,,,,,8
68257,31,,2.0,2.0,656.0,8
68258,31,,,,,8
68259,31,,,,,8
68260,31,,2.0,2.0,140.0,1
68261,31,,2.0,4.0,1069.0,1
68262,31,,2.0,2.0,293.0,1
68263,31,,2.0,4.0,833.0,1
68264,31,,2.0,2.0,1429.0,1
68265,31,,2.0,2.0,570.0,1
68266,31,,,,,1
68267,31,,2.0,2.0,462.0,1
68268,31,,2.0,4.0,300.0,1
68269,31,,2.0,4.0,351.0,1
68270,31,,2.0,4.0,297.0,1
68271,31,,2.0,2.0,725.0,1
68272,31,,2.0,2.0,828.0,1
68273,31,,2.0,4.0,460.0,1
68274,31,,2.0,2.0,197.0,1
68275,31,,,,,1
68276,31,,2.0,2.0,412.0,1
68277,31,,2.0,2.0,1388.0,1
68278,31,,2.0,4.0,157.0,1
68279,31,,,,,1
68280,31,,2.0,4.0,394.0,1
68281,31,,2.0,2.0,194.0,1
68282,31,,,,,1
68283,31,,2.0,2.0,1600.0,1
68284,31,,2.0,4.0,229.0,1
68285,31,,2.0,4.0,137.0,1
68286,31,,2.0,4.0,136.0,1
68287,31,,2.0,4.0,591.0,1
68288,31,,,,,1
68289,31,,2.0,2.0,422.0,1
68290,31,,2.0,4.0,788.0,1
68291,31,,2.0,2.0,303.0,1
68292,31,,2.0,4.0,394.0,1
68293,31,,,,,5
68294,31,,2.0,4.0,200.0,5
68295,31,,2.0,4.0,788.0,5
68296,31,,2.0,4.0,343.0,5
68297,31,3.0,4.0,4.0,788.0,5
68298,31,3.0,4.0,4.0,788.0,5
68299,31,,2.0,4.0,200.0,5
68300,31,,,,,5
68301,31,,,,,5
68302,31,,2.0,2.0,495.0,5
68303,31,,2.0,2.0,871.0,5
68304,31,,2.0,4.0,788.0,5
68305,31,,2.0,4.0,457.0,5
68306,31,,2.0,4.0,394.0,5
68307,31,,2.0,4.0,788.0,5
68308,31,,2.0,2.0,342.0,1
68309,31,,2.0,4.0,762.0,1
68310,31,,,,,1
68311,31,,2.0,4.0,229.0,1
68312,31,3.0,4.0,4.0,1576.0,1
68313,31,3.0,4.0,2.0,228.0,1
68314,31,,,,,1
68315,31,,2.0,2.0,523.0,1
68316,31,,,,,1
68317,31,,2.0,4.0,105.0,1
68318,31,,2.0,2.0,286.0,1
68319,31,,2.0,2.0,1016.0,1
68320,31,,2.0,2.0,444.0,1
68321,31,,2.0,4.0,788.0,1
68322,31,,2.0,4.0,562.0,1
68323,31,,2.0,4.0,300.0,1
68324,31,,,,,8
68325,31,,2.0,2.0,532.0,8
68326,31,,,,,8
68327,31,,2.0,4.0,444.0,8
68328,31,,2.0,4.0,277.0,8
68329,31,,,,,8
68330,31,,,,,8
68331,31,,,,,8
68332,31,,2.0,2.0,157.0,8
68333,31,,,,,8
68334,31,,2.0,2.0,240.0,8
68335,31,,,,,8
68336,31,,,,,8
68337,31,,2.0,4.0,788.0,8
68338,31,,2.0,4.0,478.0,1
68339,31,,2.0,4.0,1300.0,1
68340,31,,,,,1
68341,31,,2.0,2.0,930.0,1
68342,31,,2.0,2.0,1906.0,1
68343,31,,2.0,4.0,683.0,1
68344,31,,2.0,2.0,373.0,1
68345,31,3.0,4.0,2.0,921.0,1
68346,31,,2.0,2.0,728.0,1
68347,31,,2.0,2.0,1275.0,1
68348,31,,2.0,4.0,750.0,1
68349,31,,2.0,2.0,1159.0,1
68350,31,,2.0,2.0,394.0,1
68351,31,,2.0,4.0,925.0,1
68352,31,,,,1288.0,1
68353,31,,2.0,2.0,2720.0,1
68354,31,,2.0,2.0,800.0,1
68355,31,,2.0,2.0,637.0,1
68356,31,,2.0,4.0,596.0,1
68357,31,,2.0,4.0,744.0,1
68358,31,,,,800.0,1
68359,31,,2.0,4.0,1700.0,1
68360,31,,2.0,4.0,3000.0,1
68361,31,,2.0,2.0,666.0,1
68362,31,,2.0,2.0,6172.0,1
68363,31,,2.0,4.0,894.0,1
68364,31,,2.0,2.0,1445.0,1
68365,31,,2.0,2.0,2433.0,1
68366,31,,2.0,2.0,894.0,1
68367,31,,2.0,2.0,662.0,1
68368,31,,2.0,2.0,3333.0,1
68369,31,,2.0,2.0,790.0,1
68370,31,,2.0,2.0,644.0,8
68371,31,,2.0,4.0,762.0,8
68372,31,,2.0,4.0,1000.0,8
68373,31,,2.0,2.0,386.0,8
68374,31,,2.0,2.0,457.0,8
68375,31,,2.0,2.0,845.0,8
68376,31,,2.0,4.0,625.0,8
68377,31,,,,,8
68378,31,,2.0,4.0,600.0,8
68379,31,,2.0,2.0,403.0,8
68380,31,3.0,4.0,4.0,2788.0,8
68381,31,,2.0,2.0,262.0,8
68382,31,,2.0,4.0,430.0,8
68383,31,,2.0,2.0,1250.0,8
68384,31,,2.0,4.0,1576.0,8
68385,31,,2.0,2.0,650.0,8
68386,31,,,,,8
68387,31,,,,,8
68388,31,,2.0,4.0,232.0,8
68389,31,,,,,8
68390,31,,,,,8
68391,31,,2.0,4.0,375.0,8
68392,31,,,,,8
68393,31,,,,,8
68394,31,,2.0,4.0,788.0,8
68395,31,,,,,8
68396,31,,2.0,4.0,250.0,8
68397,31,,,,,8
68398,31,,2.0,4.0,326.0,8
68399,31,,2.0,4.0,1138.0,8
68400,31,3.0,4.0,4.0,463.0,8
68401,31,,2.0,4.0,394.0,8
68402,31,,,,,8
68403,31,,2.0,4.0,3097.0,8
68404,31,,2.0,4.0,788.0,8
68405,31,,2.0,4.0,1576.0,1
68406,31,,2.0,2.0,766.0,1
68407,31,,2.0,2.0,1137.0,1
68408,31,,2.0,2.0,743.0,1
68409,31,,2.0,2.0,3000.0,1
68410,31,,2.0,4.0,727.0,1
68411,31,,2.0,2.0,680.0,1
68412,31,,2.0,4.0,1433.0,1
68413,31,,2.0,2.0,677.0,1
68414,31,,2.0,2.0,191.0,1
68415,31,,2.0,2.0,297.0,1
68416,31,,2.0,2.0,833.0,1
68417,31,,2.0,4.0,262.0,1
68418,31,,2.0,2.0,440.0,1
68419,31,,2.0,2.0,929.0,1
68420,31,,2.0,2.0,1735.0,1
68421,31,,2.0,2.0,1854.0,1
68422,31,,2.0,2.0,1086.0,1
68423,31,,2.0,4.0,788.0,1
68424,31,,2.0,2.0,806.0,1
68425,31,,,,,1
68426,31,,2.0,2.0,1200.0,1
68427,31,,2.0,2.0,750.0,1
68428,31,,2.0,2.0,429.0,1
68429,31,,,,,1
68430,31,,,,,1
68431,31,,,,,1
68432,31,,,,,1
68433,31,,2.0,2.0,433.0,1
68434,31,,2.0,4.0,788.0,1
68435,31,,2.0,4.0,171.0,1
68436,31,,2.0,2.0,2394.0,1
68437,31,,2.0,2.0,410.0,1
68438,31,,2.0,4.0,429.0,1
68439,31,,,,,1
68440,31,,2.0,2.0,629.0,1
68441,31,,2.0,4.0,250.0,1
68442,31,,2.0,4.0,600.0,1
68443,31,,2.0,4.0,1438.0,1
68444,31,,2.0,4.0,629.0,1
68445,31,,2.0,4.0,788.0,1
68446,31,,,,,1
68447,31,,2.0,4.0,788.0,1
68448,31,,2.0,2.0,575.0,1
68449,31,,2.0,4.0,788.0,1
68450,31,,2.0,2.0,536.0,1
68451,31,,2.0,2.0,788.0,1
68452,31,,2.0,4.0,166.0,1
68453,31,,2.0,4.0,800.0,1
68454,31,,2.0,4.0,1069.0,1
68455,31,,2.0,4.0,1400.0,1
68456,31,,2.0,2.0,529.0,1
68457,31,,2.0,4.0,788.0,1
68458,31,,2.0,4.0,788.0,1
68459,31,,2.0,2.0,525.0,1
68460,31,,2.0,4.0,894.0,1
68461,31,,2.0,2.0,1500.0,1
68462,31,,2.0,2.0,2444.0,1
68463,31,,2.0,4.0,989.0,1
68464,31,,2.0,2.0,3788.0,1
68465,31,,2.0,4.0,1000.0,1
68466,31,,,,,1
68467,31,,2.0,4.0,500.0,1
