,UF,V0227,V0226,V02322,V4621,V4105
79612,32,,,,,2
79613,32,,2.0,2.0,318.0,2
79614,32,,,,,2
79615,32,,2.0,2.0,340.0,2
79616,32,,2.0,4.0,340.0,2
79617,32,,2.0,2.0,940.0,2
79618,32,,2.0,2.0,999999999999.0,2
79619,32,,2.0,4.0,850.0,2
79620,32,,2.0,2.0,170.0,2
79621,32,,2.0,2.0,1200.0,2
79622,32,,2.0,2.0,1300.0,2
79623,32,,,,,1
79624,32,,2.0,4.0,679.0,1
79625,32,,2.0,4.0,536.0,1
79626,32,,2.0,4.0,207.0,1
79627,32,,2.0,4.0,325.0,1
79628,32,,2.0,4.0,700.0,1
79629,32,,,,,1
79630,32,,2.0,4.0,283.0,1
79631,32,,2.0,2.0,676.0,1
79632,32,,2.0,2.0,2333.0,1
79633,32,,2.0,2.0,340.0,1
79634,32,,2.0,4.0,96.0,1
79635,32,,2.0,4.0,333.0,1
79636,32,,,,,1
79637,32,,,,,1
79638,32,,2.0,2.0,177.0,1
79639,32,3.0,4.0,2.0,493.0,1
79640,32,,,,,1
79641,32,,2.0,4.0,400.0,1
79642,32,,,,,1
79643,32,,2.0,4.0,340.0,1
79644,32,,,,,1
79645,32,,,,,1
79646,32,,2.0,4.0,850.0,1
79647,32,,2.0,4.0,800.0,1
79648,32,,2.0,4.0,332.0,1
79649,32,,,,,1
79650,32,,2.0,2.0,750.0,1
79651,32,,,,,1
79652,32,,2.0,2.0,1500.0,1
79653,32,,2.0,2.0,2000.0,1
79654,32,,2.0,2.0,317.0,1
79655,32,,,,,1
79656,32,,,,,1
79657,32,,2.0,4.0,269.0,1
79658,32,,2.0,4.0,2060.0,1
79659,32,,2.0,2.0,0.0,1
79660,32,,2.0,2.0,1790.0,1
79661,32,,,,,1
79662,32,,,,,1
79663,32,,2.0,2.0,750.0,1
79664,32,,,,,1
79665,32,,2.0,2.0,2700.0,1
79666,32,,2.0,2.0,500.0,1
79667,32,,,,,1
79668,32,,2.0,2.0,2950.0,1
79669,32,,,,,1
79670,32,,2.0,2.0,7000.0,1
79671,32,,2.0,4.0,1900.0,1
79672,32,,,,,1
79673,32,,2.0,2.0,2800.0,1
79674,32,,2.0,2.0,900.0,1
79675,32,,2.0,2.0,1000.0,1
79676,32,,2.0,2.0,1652.0,1
79677,32,,2.0,4.0,999999999999.0,1
79678,32,,2.0,4.0,718.0,1
79679,32,,2.0,4.0,258.0,1
79680,32,,2.0,2.0,354.0,1
79681,32,,2.0,2.0,1333.0,1
79682,32,,2.0,4.0,1082.0,1
79683,32,,2.0,2.0,1166.0,1
79684,32,,,,,1
79685,32,,2.0,2.0,622.0,1
79686,32,,2.0,4.0,200.0,1
79687,32,,2.0,2.0,300.0,1
79688,32,,2.0,2.0,552.0,1
79689,32,,2.0,2.0,1000.0,1
79690,32,,2.0,4.0,678.0,1
79691,32,3.0,4.0,2.0,283.0,1
79692,32,,,,,1
79693,32,,2.0,4.0,716.0,1
79694,32,,2.0,2.0,900.0,1
79695,32,,2.0,4.0,500.0,1
79696,32,,2.0,4.0,274.0,1
79697,32,,2.0,4.0,0.0,1
79698,32,,2.0,4.0,0.0,1
79699,32,,2.0,4.0,600.0,1
79700,32,,2.0,4.0,331.0,1
79701,32,,2.0,2.0,375.0,1
79702,32,,2.0,2.0,144.0,1
79703,32,,2.0,4.0,355.0,1
79704,32,,2.0,4.0,1065.0,8
79705,32,,2.0,4.0,141.0,8
79706,32,,2.0,4.0,519.0,8
79707,32,,2.0,2.0,885.0,8
79708,32,,2.0,4.0,1226.0,8
79709,32,,2.0,4.0,678.0,8
79710,32,,2.0,4.0,295.0,8
79711,32,,2.0,4.0,401.0,8
79712,32,,,,,8
79713,32,,,,,8
79714,32,,2.0,4.0,96.0,8
79715,32,,,,,8
79716,32,,,,,8
79717,32,,2.0,4.0,678.0,1
79718,32,,2.0,4.0,83.0,1
79719,32,,2.0,2.0,1416.0,1
79720,32,,2.0,2.0,533.0,1
79721,32,,,,,1
79722,32,,2.0,2.0,0.0,1
79723,32,,2.0,4.0,326.0,1
79724,32,,,,,1
79725,32,,2.0,2.0,3040.0,1
79726,32,,2.0,2.0,981.0,1
79727,32,,2.0,4.0,545.0,1
79728,32,,2.0,2.0,5000.0,1
79729,32,,2.0,4.0,678.0,1
79730,32,,2.0,4.0,475.0,1
79731,32,3.0,4.0,4.0,150.0,1
79732,32,,2.0,4.0,678.0,1
79733,32,,2.0,4.0,542.0,1
79734,32,,2.0,4.0,469.0,1
79735,32,3.0,4.0,4.0,641.0,1
79736,32,,2.0,4.0,1200.0,1
79737,32,,,,,1
79738,32,,2.0,4.0,750.0,1
79739,32,,2.0,4.0,714.0,1
79740,32,,2.0,4.0,267.0,1
79741,32,,2.0,4.0,475.0,1
79742,32,,2.0,4.0,678.0,1
79743,32,,2.0,4.0,220.0,1
79744,32,,2.0,2.0,300.0,1
79745,32,,2.0,2.0,0.0,1
79746,32,,2.0,2.0,600.0,1
79747,32,,,,,1
79748,32,,2.0,2.0,296.0,1
79749,32,,2.0,4.0,700.0,1
79750,32,,2.0,2.0,999999999999.0,1
79751,32,,2.0,4.0,678.0,1
79752,32,,2.0,2.0,766.0,1
79753,32,3.0,4.0,4.0,678.0,1
79754,32,,2.0,4.0,0.0,1
79755,32,,2.0,2.0,559.0,1
79756,32,,2.0,4.0,1500.0,1
79757,32,,2.0,4.0,680.0,1
79758,32,,2.0,4.0,523.0,1
79759,32,,2.0,4.0,2000.0,1
79760,32,,,,,1
79761,32,3.0,4.0,2.0,1200.0,1
79762,32,,2.0,2.0,850.0,1
79763,32,,,,,1
79764,32,,,,,1
79765,32,,,,,1
79766,32,,2.0,4.0,466.0,1
79767,32,,2.0,4.0,381.0,1
79768,32,,2.0,4.0,226.0,1
79769,32,,2.0,2.0,365.0,1
79770,32,,,,,1
79771,32,,2.0,2.0,340.0,1
79772,32,,,,,1
79773,32,,2.0,2.0,370.0,1
79774,32,,2.0,2.0,266.0,1
79775,32,,,,,1
79776,32,,2.0,2.0,600.0,1
79777,32,,2.0,2.0,550.0,1
79778,32,,2.0,2.0,993.0,1
79779,32,,2.0,2.0,520.0,1
79780,32,,2.0,4.0,233.0,1
79781,32,,,,,1
79782,32,,2.0,2.0,650.0,1
79783,32,,,,,1
79784,32,3.0,4.0,4.0,226.0,1
79785,32,,,,,1
79786,32,,,,,1
79787,32,,,,,1
79788,32,,2.0,4.0,945.0,1
79789,32,,2.0,4.0,732.0,1
79790,32,,2.0,2.0,514.0,1
79791,32,,2.0,4.0,666.0,1
79792,32,,2.0,4.0,0.0,1
79793,32,,2.0,2.0,925.0,1
79794,32,,,,,1
79795,32,,2.0,4.0,0.0,1
79796,32,,2.0,2.0,1033.0,1
79797,32,,,,,1
79798,32,,2.0,4.0,339.0,1
79799,32,,2.0,2.0,311.0,1
79800,32,,,,,1
79801,32,,2.0,2.0,366.0,1
79802,32,,2.0,4.0,3000.0,1
79803,32,,2.0,2.0,900.0,1
79804,32,,2.0,4.0,678.0,1
79805,32,,,,,1
79806,32,,2.0,2.0,495.0,1
79807,32,,,,,1
79808,32,,,,,1
79809,32,,2.0,2.0,807.0,1
79810,32,,,,,1
79811,32,,2.0,2.0,1032.0,1
79812,32,,2.0,4.0,1400.0,1
79813,32,,2.0,2.0,662.0,1
79814,32,,2.0,2.0,333.0,1
79815,32,3.0,4.0,4.0,0.0,1
79816,32,,2.0,2.0,1186.0,1
79817,32,,2.0,4.0,328.0,1
79818,32,,2.0,4.0,345.0,1
79819,32,,,,,1
79820,32,,,,,1
79821,32,,,,,1
79822,32,,2.0,4.0,3500.0,1
79823,32,,2.0,4.0,3178.0,1
79824,32,,2.0,2.0,2450.0,1
79825,32,,2.0,2.0,2225.0,1
79826,32,,2.0,4.0,4500.0,1
79827,32,,2.0,2.0,750.0,1
79828,32,,,,,1
79829,32,,2.0,4.0,3339.0,1
79830,32,,2.0,2.0,879.0,1
79831,32,,,,,1
79832,32,,,,,1
79833,32,,2.0,2.0,1487.0,1
79834,32,,,,,1
79835,32,,,,,1
79836,32,,2.0,2.0,689.0,1
79837,32,,2.0,4.0,2350.0,1
79838,32,,2.0,2.0,3070.0,1
79839,32,,2.0,2.0,2333.0,1
79840,32,,2.0,2.0,999999999999.0,1
79841,32,,2.0,2.0,999999999999.0,1
79842,32,,2.0,2.0,1200.0,1
79843,32,,2.0,4.0,2200.0,1
79844,32,,,,,1
79845,32,,2.0,2.0,2000.0,1
79846,32,,2.0,2.0,999999999999.0,1
79847,32,,2.0,2.0,3000.0,1
79848,32,,2.0,4.0,1250.0,1
79849,32,,2.0,4.0,999999999999.0,1
79850,32,,2.0,2.0,999999999999.0,1
79851,32,,2.0,2.0,999999999999.0,1
79852,32,,2.0,4.0,999999999999.0,1
79853,32,,2.0,2.0,1200.0,1
79854,32,,2.0,4.0,211.0,1
79855,32,,2.0,2.0,1025.0,1
79856,32,,2.0,2.0,3266.0,1
79857,32,,,,,1
79858,32,,2.0,2.0,1925.0,1
79859,32,,2.0,2.0,1226.0,1
79860,32,,2.0,2.0,4000.0,1
79861,32,,2.0,4.0,750.0,1
79862,32,,,,,1
79863,32,,2.0,2.0,2450.0,1
79864,32,,2.0,2.0,1220.0,1
79865,32,,,,,1
79866,32,,,,,1
79867,32,,2.0,2.0,1575.0,1
79868,32,,2.0,4.0,678.0,1
79869,32,,2.0,2.0,3989.0,1
79870,32,,,,,1
79871,32,,2.0,2.0,575.0,1
79872,32,,2.0,2.0,2900.0,1
79873,32,,2.0,4.0,339.0,1
79874,32,,2.0,2.0,666.0,1
79875,32,,,,,1
79876,32,,,,,1
79877,32,,2.0,2.0,2250.0,1
79878,32,,2.0,2.0,1500.0,1
79879,32,,2.0,2.0,800.0,1
79880,32,,2.0,2.0,1339.0,1
79881,32,,2.0,4.0,678.0,1
79882,32,,2.0,2.0,1100.0,1
79883,32,,2.0,2.0,833.0,1
79884,32,,2.0,2.0,969.0,1
79885,32,,2.0,2.0,939.0,1
79886,32,,2.0,2.0,682.0,1
79887,32,,2.0,4.0,1200.0,1
79888,32,,,,,1
79889,32,,,,,1
79890,32,,2.0,2.0,1500.0,1
79891,32,,,,,1
79892,32,,2.0,2.0,1048.0,1
79893,32,,2.0,2.0,4525.0,1
79894,32,,2.0,2.0,1060.0,1
79895,32,,2.0,2.0,850.0,1
79896,32,,,,,1
79897,32,,,,,1
79898,32,,2.0,4.0,1000.0,1
79899,32,,2.0,2.0,666.0,1
79900,32,,2.0,2.0,5200.0,1
79901,32,,2.0,2.0,1850.0,1
79902,32,,,,,1
79903,32,,2.0,2.0,3733.0,1
79904,32,,2.0,2.0,2350.0,1
79905,32,,,,,1
79906,32,,,,,1
79907,32,,2.0,2.0,4000.0,1
79908,32,,,,,1
79909,32,,,,,1
79910,32,,2.0,2.0,1250.0,1
79911,32,,,,,1
79912,32,,2.0,4.0,2300.0,1
79913,32,,2.0,2.0,4333.0,1
79914,32,,,,,1
79915,32,,2.0,2.0,5085.0,1
79916,32,,2.0,2.0,2525.0,1
79917,32,,,,,1
79918,32,,2.0,2.0,2550.0,1
79919,32,,2.0,2.0,999999999999.0,1
79920,32,,,,,1
79921,32,,2.0,4.0,5500.0,1
79922,32,,,,,1
79923,32,,,,,1
79924,32,,2.0,2.0,3200.0,1
79925,32,,2.0,2.0,999999999999.0,1
79926,32,,2.0,2.0,999999999999.0,1
79927,32,,,,,1
79928,32,,2.0,4.0,4800.0,1
79929,32,,2.0,2.0,999999999999.0,1
79930,32,,2.0,2.0,999999999999.0,1
79931,32,,2.0,2.0,999999999999.0,1
79932,32,,,,,1
79933,32,,2.0,2.0,2600.0,1
79934,32,,2.0,2.0,999999999999.0,1
79935,32,,,,,1
79936,32,,2.0,4.0,999999999999.0,1
79937,32,,2.0,4.0,5000.0,1
79938,32,,,,,1
79939,32,,2.0,4.0,4000.0,1
79940,32,,2.0,2.0,1933.0,1
79941,32,,2.0,4.0,7200.0,1
79942,32,,,,,1
79943,32,,2.0,2.0,1500.0,1
79944,32,,2.0,4.0,999999999999.0,1
79945,32,,2.0,4.0,8200.0,1
79946,32,,2.0,2.0,1200.0,1
79947,32,,,,,1
79948,32,,,,,1
79949,32,,2.0,4.0,1900.0,1
79950,32,,,,,1
79951,32,,,,,1
79952,32,,,,,1
79953,32,,,,,1
79954,32,,2.0,4.0,678.0,1
79955,32,,2.0,2.0,2000.0,1
79956,32,,,,,1
79957,32,,2.0,4.0,1300.0,1
79958,32,,2.0,2.0,1150.0,1
79959,32,,,,,1
79960,32,,2.0,2.0,900.0,1
79961,32,,2.0,4.0,1360.0,1
79962,32,,2.0,2.0,733.0,1
79963,32,,2.0,2.0,1416.0,1
79964,32,,2.0,2.0,1202.0,1
79965,32,,2.0,4.0,678.0,1
79966,32,,2.0,2.0,666.0,1
79967,32,,2.0,2.0,1100.0,1
79968,32,,2.0,2.0,1100.0,1
79969,32,,2.0,2.0,453.0,1
79970,32,,2.0,2.0,228.0,1
79971,32,,2.0,2.0,575.0,1
79972,32,,2.0,2.0,766.0,1
79973,32,,2.0,2.0,500.0,1
79974,32,,2.0,2.0,2033.0,1
79975,32,,2.0,4.0,0.0,1
79976,32,,2.0,2.0,1000.0,1
79977,32,,2.0,4.0,340.0,1
79978,32,,2.0,4.0,339.0,1
79979,32,,2.0,2.0,786.0,1
79980,32,,2.0,2.0,4000.0,1
79981,32,,,,,1
79982,32,,2.0,2.0,347.0,1
79983,32,,2.0,4.0,590.0,1
79984,32,,,,,1
79985,32,,,,,1
79986,32,,2.0,4.0,360.0,1
79987,32,,2.0,4.0,0.0,1
79988,32,,2.0,2.0,425.0,1
79989,32,,2.0,2.0,1600.0,1
79990,32,,,,,1
79991,32,,2.0,2.0,626.0,1
79992,32,,2.0,4.0,1333.0,1
79993,32,,,,,1
79994,32,,2.0,2.0,1050.0,1
79995,32,,2.0,4.0,175.0,1
79996,32,,2.0,2.0,1133.0,1
79997,32,,2.0,2.0,575.0,1
79998,32,,,,,1
79999,32,,2.0,4.0,680.0,1
80000,32,,,,,1
80001,32,,2.0,2.0,400.0,1
80002,32,,2.0,4.0,453.0,1
80003,32,,2.0,4.0,191.0,1
80004,32,,2.0,2.0,236.0,1
80005,32,,,,,1
80006,32,,2.0,4.0,540.0,1
80007,32,,2.0,2.0,0.0,1
80008,32,,,,,1
80009,32,,2.0,4.0,339.0,1
80010,32,,2.0,2.0,160.0,1
80011,32,,2.0,2.0,999999999999.0,1
80012,32,,2.0,4.0,283.0,1
80013,32,,2.0,2.0,800.0,1
80014,32,,2.0,4.0,1339.0,1
80015,32,,2.0,4.0,889.0,1
80016,32,,2.0,2.0,330.0,1
80017,32,,,,,1
80018,32,,2.0,2.0,1000.0,1
80019,32,,,,,1
80020,32,,2.0,2.0,512.0,1
80021,32,,2.0,2.0,966.0,1
80022,32,,2.0,2.0,1500.0,1
80023,32,,,,,1
80024,32,,2.0,2.0,800.0,1
80025,32,,2.0,2.0,429.0,1
80026,32,,2.0,2.0,726.0,1
80027,32,,2.0,2.0,766.0,1
80028,32,,,,,1
80029,32,,2.0,2.0,666.0,1
80030,32,,2.0,2.0,500.0,1
80031,32,,2.0,2.0,1200.0,1
80032,32,,,,,1
80033,32,,,,,1
80034,32,,2.0,4.0,619.0,1
80035,32,,,,,1
80036,32,,2.0,4.0,30.0,1
80037,32,,2.0,4.0,214.0,1
80038,32,,2.0,4.0,2034.0,1
80039,32,,2.0,4.0,1100.0,1
80040,32,,2.0,2.0,300.0,1
80041,32,,2.0,2.0,855.0,1
80042,32,,2.0,4.0,678.0,1
80043,32,,2.0,4.0,492.0,1
80044,32,,2.0,2.0,1066.0,1
80045,32,,2.0,2.0,999999999999.0,1
80046,32,,2.0,2.0,2250.0,1
80047,32,,2.0,2.0,1032.0,1
80048,32,,2.0,4.0,1178.0,1
80049,32,,,,,1
80050,32,,2.0,4.0,672.0,1
80051,32,,2.0,2.0,2500.0,1
80052,32,,,,,1
80053,32,,2.0,2.0,500.0,1
80054,32,,,,,1
80055,32,,2.0,2.0,2126.0,1
80056,32,,2.0,4.0,839.0,1
80057,32,,2.0,2.0,590.0,1
80058,32,,,,,1
80059,32,,2.0,4.0,1356.0,1
80060,32,,2.0,2.0,450.0,1
80061,32,,,,,1
80062,32,,,,,1
80063,32,3.0,4.0,4.0,1000.0,1
80064,32,,2.0,4.0,678.0,1
80065,32,,2.0,2.0,1230.0,1
80066,32,,2.0,4.0,1339.0,1
80067,32,,2.0,2.0,733.0,1
80068,32,,2.0,4.0,678.0,1
80069,32,,2.0,2.0,739.0,1
80070,32,,2.0,4.0,300.0,1
80071,32,,2.0,2.0,548.0,1
80072,32,,2.0,2.0,2500.0,1
80073,32,,2.0,2.0,669.0,1
80074,32,,2.0,2.0,975.0,1
80075,32,,2.0,2.0,1000.0,1
80076,32,,2.0,2.0,1200.0,1
80077,32,,2.0,4.0,169.0,1
80078,32,,2.0,2.0,475.0,1
80079,32,,2.0,2.0,1333.0,1
80080,32,,2.0,2.0,900.0,1
80081,32,,2.0,2.0,1633.0,1
80082,32,,2.0,4.0,3600.0,1
80083,32,,2.0,2.0,1833.0,1
80084,32,,2.0,2.0,900.0,1
80085,32,,2.0,4.0,833.0,1
80086,32,,2.0,2.0,783.0,1
80087,32,,2.0,2.0,475.0,1
80088,32,,2.0,2.0,750.0,1
80089,32,,2.0,2.0,600.0,1
80090,32,3.0,4.0,4.0,1100.0,1
80091,32,,2.0,2.0,1892.0,1
80092,32,,2.0,2.0,1200.0,1
80093,32,,2.0,2.0,506.0,1
80094,32,,,,,1
80095,32,,2.0,2.0,664.0,1
80096,32,,2.0,2.0,226.0,1
80097,32,,2.0,2.0,409.0,1
80098,32,,,,,1
80099,32,,,,,1
80100,32,,2.0,4.0,0.0,1
80101,32,,2.0,2.0,678.0,1
80102,32,,2.0,2.0,678.0,1
80103,32,,2.0,2.0,400.0,1
80104,32,3.0,4.0,4.0,500.0,1
80105,32,,2.0,2.0,350.0,1
80106,32,,2.0,2.0,720.0,1
80107,32,,,,,1
80108,32,3.0,4.0,4.0,678.0,1
80109,32,,2.0,2.0,950.0,1
80110,32,,2.0,4.0,480.0,1
80111,32,,2.0,4.0,678.0,1
80112,32,,2.0,4.0,215.0,1
80113,32,,,,,1
80114,32,,,,,1
80115,32,3.0,4.0,4.0,0.0,1
80116,32,,2.0,4.0,208.0,1
80117,32,,2.0,2.0,1271.0,1
80118,32,,2.0,4.0,2200.0,1
80119,32,,2.0,2.0,775.0,1
80120,32,,,,,1
80121,32,,,,,1
80122,32,,2.0,4.0,250.0,1
80123,32,,,,,1
80124,32,,2.0,4.0,221.0,1
80125,32,,2.0,4.0,226.0,1
80126,32,,2.0,2.0,1333.0,1
80127,32,,,,,1
80128,32,,2.0,2.0,1000.0,1
80129,32,,,,,1
80130,32,,2.0,2.0,332.0,1
80131,32,,,,,1
80132,32,,,,,1
80133,32,,2.0,2.0,1533.0,1
80134,32,,,,,1
80135,32,,,,,1
80136,32,,2.0,4.0,1000.0,1
80137,32,,2.0,2.0,700.0,1
80138,32,,,,,1
80139,32,,,,,1
80140,32,,2.0,2.0,650.0,1
80141,32,,2.0,2.0,2200.0,1
80142,32,,,,,1
80143,32,,,,,1
80144,32,,2.0,4.0,473.0,1
80145,32,,,,,1
80146,32,,2.0,2.0,1000.0,1
80147,32,,2.0,2.0,1300.0,1
80148,32,,2.0,4.0,559.0,1
80149,32,,2.0,2.0,576.0,1
80150,32,,2.0,4.0,110.0,1
80151,32,,2.0,4.0,128.0,1
80152,32,,2.0,2.0,1590.0,1
80153,32,,2.0,2.0,1580.0,1
80154,32,,,,,1
80155,32,,2.0,4.0,193.0,1
80156,32,,,,,1
80157,32,,2.0,4.0,709.0,1
80158,32,,2.0,4.0,476.0,1
80159,32,,2.0,2.0,1459.0,1
80160,32,,2.0,4.0,1078.0,1
80161,32,,2.0,2.0,1087.0,1
80162,32,,2.0,2.0,1266.0,1
80163,32,,,,,1
80164,32,,2.0,2.0,1350.0,1
80165,32,,2.0,2.0,2200.0,1
80166,32,,2.0,2.0,2033.0,1
80167,32,,2.0,2.0,2144.0,1
80168,32,,2.0,4.0,1383.0,1
80169,32,,2.0,2.0,795.0,1
80170,32,,,,,1
80171,32,,2.0,2.0,1666.0,1
80172,32,,2.0,4.0,1539.0,1
80173,32,,2.0,2.0,1700.0,1
80174,32,,2.0,2.0,3500.0,1
80175,32,,2.0,4.0,6178.0,1
80176,32,,,,,1
80177,32,,2.0,2.0,1300.0,1
80178,32,,2.0,2.0,2850.0,1
80179,32,,2.0,2.0,350.0,1
80180,32,,2.0,2.0,0.0,1
80181,32,,2.0,4.0,2100.0,1
80182,32,,2.0,2.0,1520.0,1
80183,32,,2.0,2.0,10000.0,1
80184,32,,2.0,4.0,833.0,1
80185,32,,2.0,2.0,11725.0,1
80186,32,,2.0,2.0,2400.0,1
80187,32,,2.0,2.0,1950.0,1
80188,32,,2.0,2.0,4000.0,1
80189,32,,2.0,2.0,500.0,1
80190,32,,2.0,2.0,1250.0,1
80191,32,,,,,1
80192,32,,2.0,4.0,2000.0,1
80193,32,,2.0,2.0,933.0,1
80194,32,,2.0,4.0,999999999999.0,1
80195,32,,2.0,2.0,999999999999.0,1
80196,32,,2.0,4.0,999999999999.0,1
80197,32,,2.0,4.0,0.0,1
80198,32,,2.0,2.0,1750.0,1
80199,32,,2.0,4.0,999999999999.0,1
80200,32,,2.0,2.0,535.0,1
80201,32,,2.0,2.0,1096.0,1
80202,32,,2.0,2.0,625.0,1
80203,32,,2.0,2.0,1166.0,1
80204,32,,2.0,2.0,4000.0,1
80205,32,,2.0,2.0,999999999999.0,1
80206,32,,2.0,2.0,1482.0,1
80207,32,,2.0,4.0,768.0,1
80208,32,,2.0,2.0,1375.0,1
80209,32,,2.0,2.0,2433.0,1
80210,32,,2.0,4.0,999999999999.0,1
80211,32,,2.0,2.0,2000.0,1
80212,32,,,,,1
80213,32,,,,,1
80214,32,,2.0,2.0,373.0,1
80215,32,,2.0,2.0,339.0,1
80216,32,,2.0,4.0,766.0,1
80217,32,,2.0,4.0,726.0,1
80218,32,,2.0,2.0,3250.0,1
80219,32,,2.0,2.0,999999999999.0,1
80220,32,,,,,1
80221,32,,,,,1
80222,32,,2.0,2.0,433.0,1
80223,32,,2.0,4.0,452.0,1
80224,32,,2.0,4.0,1400.0,1
80225,32,,2.0,2.0,950.0,1
80226,32,,2.0,2.0,2350.0,1
80227,32,,2.0,4.0,696.0,1
80228,32,,2.0,2.0,3150.0,1
80229,32,,2.0,2.0,3137.0,1
80230,32,,2.0,4.0,678.0,1
80231,32,,,,,1
80232,32,,2.0,2.0,6500.0,1
80233,32,,2.0,2.0,6000.0,1
80234,32,,2.0,4.0,244.0,1
80235,32,,,,,1
80236,32,,2.0,4.0,1775.0,1
80237,32,,2.0,2.0,614.0,1
80238,32,,2.0,4.0,1500.0,1
80239,32,,2.0,2.0,400.0,1
80240,32,,2.0,2.0,999999999999.0,1
80241,32,,2.0,2.0,352.0,1
80242,32,,2.0,2.0,1266.0,1
80243,32,,2.0,2.0,999999999999.0,1
80244,32,,2.0,2.0,535.0,1
80245,32,,2.0,2.0,3753.0,1
80246,32,,2.0,2.0,1666.0,1
80247,32,,2.0,4.0,10000.0,1
80248,32,,2.0,2.0,625.0,1
80249,32,,2.0,2.0,0.0,1
80250,32,,2.0,2.0,1233.0,1
80251,32,,2.0,2.0,600.0,1
80252,32,,2.0,4.0,339.0,1
80253,32,,2.0,4.0,339.0,1
80254,32,,2.0,4.0,693.0,1
80255,32,,2.0,4.0,679.0,1
80256,32,,2.0,2.0,147.0,1
80257,32,,,,,1
80258,32,,2.0,2.0,0.0,1
80259,32,,2.0,2.0,750.0,1
80260,32,,,,,1
80261,32,,2.0,4.0,678.0,1
80262,32,,2.0,4.0,339.0,1
80263,32,,,,,1
80264,32,,2.0,2.0,650.0,1
80265,32,,2.0,2.0,739.0,1
80266,32,,,,,1
80267,32,,2.0,2.0,295.0,1
80268,32,,2.0,2.0,200.0,1
80269,32,,2.0,2.0,233.0,1
80270,32,,2.0,4.0,400.0,1
80271,32,,2.0,4.0,980.0,1
80272,32,,2.0,4.0,852.0,1
80273,32,,2.0,2.0,678.0,1
80274,32,,2.0,4.0,1666.0,1
80275,32,,,,,1
80276,32,,2.0,4.0,1460.0,1
80277,32,,2.0,4.0,601.0,1
80278,32,,2.0,2.0,1350.0,1
80279,32,,2.0,4.0,779.0,1
80280,32,,,,,1
80281,32,,2.0,4.0,679.0,1
80282,32,,2.0,4.0,679.0,1
80283,32,,2.0,2.0,3500.0,1
80284,32,,,,,1
80285,32,,2.0,4.0,1875.0,1
80286,32,,2.0,2.0,1750.0,1
80287,32,,2.0,2.0,303.0,1
80288,32,,2.0,4.0,1018.0,1
80289,32,,2.0,2.0,900.0,1
80290,32,,2.0,4.0,678.0,1
80291,32,,2.0,2.0,187.0,1
80292,32,,2.0,2.0,999999999999.0,1
80293,32,,2.0,2.0,5133.0,1
80294,32,,,,,1
80295,32,,2.0,2.0,34750.0,1
80296,32,,,,,1
80297,32,,2.0,4.0,0.0,1
80298,32,,,,,1
80299,32,,2.0,2.0,8333.0,1
80300,32,,2.0,2.0,5000.0,1
80301,32,,2.0,2.0,6233.0,1
80302,32,,2.0,2.0,17500.0,1
80303,32,,2.0,2.0,1966.0,1
80304,32,,2.0,2.0,1750.0,1
80305,32,,,,,1
80306,32,,2.0,2.0,7500.0,1
80307,32,,2.0,2.0,4000.0,1
80308,32,,,,,1
80309,32,,,,,1
80310,32,,2.0,2.0,6000.0,1
80311,32,,,,,1
80312,32,,2.0,4.0,3100.0,1
80313,32,,2.0,2.0,5000.0,1
80314,32,,2.0,2.0,2500.0,1
80315,32,,2.0,2.0,2565.0,1
80316,32,,2.0,2.0,1400.0,1
80317,32,,,,,1
80318,32,,2.0,2.0,4000.0,1
80319,32,,2.0,2.0,3375.0,1
80320,32,,,,,1
80321,32,,2.0,2.0,4714.0,1
80322,32,,2.0,2.0,8300.0,1
80323,32,,2.0,2.0,9400.0,1
80324,32,,,,,1
80325,32,,2.0,4.0,900.0,1
80326,32,,2.0,2.0,943.0,1
80327,32,,2.0,4.0,400.0,1
80328,32,,2.0,2.0,1350.0,1
80329,32,,2.0,2.0,0.0,1
80330,32,,2.0,4.0,550.0,1
80331,32,,2.0,2.0,1200.0,1
80332,32,,2.0,2.0,2600.0,1
80333,32,,2.0,2.0,180.0,1
80334,32,,2.0,2.0,537.0,1
80335,32,,2.0,4.0,633.0,1
80336,32,,2.0,2.0,2900.0,1
80337,32,,2.0,2.0,1050.0,1
80338,32,,2.0,4.0,725.0,1
80339,32,,2.0,2.0,2500.0,1
80340,32,,2.0,2.0,433.0,1
80341,32,,2.0,2.0,550.0,1
80342,32,,2.0,2.0,380.0,1
80343,32,,2.0,4.0,940.0,1
80344,32,,2.0,2.0,1050.0,1
80345,32,,2.0,2.0,463.0,1
80346,32,,2.0,2.0,0.0,1
80347,32,,2.0,2.0,283.0,1
80348,32,,,,,1
80349,32,,2.0,2.0,671.0,1
80350,32,,2.0,2.0,611.0,1
80351,32,,,,,1
80352,32,,2.0,4.0,810.0,1
80353,32,,2.0,4.0,965.0,1
80354,32,,,,,1
80355,32,,2.0,2.0,610.0,1
80356,32,3.0,4.0,4.0,600.0,1
80357,32,,2.0,2.0,1449.0,1
80358,32,,2.0,4.0,46.0,1
80359,32,,2.0,2.0,1100.0,1
80360,32,,,,,1
80361,32,,2.0,2.0,333.0,1
80362,32,,2.0,2.0,1500.0,1
80363,32,,2.0,2.0,500.0,1
80364,32,,2.0,2.0,4600.0,1
80365,32,,2.0,2.0,516.0,1
80366,32,,2.0,2.0,1245.0,1
80367,32,,2.0,2.0,800.0,1
80368,32,,,,,1
